Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout
20.8,Male,25000.0,Yes,5.002277451513391,95.0,1,27.8,Yes,No,7.582647719103551,1.69,1.25,1.25,Year 1,Business,High School,0
22.0,Male,56181.0,Yes,4.234692746696693,95.6,1,28.0,No,No,3.882880442298581,3.11,3.06,3.12,Year 4,Engineering,Master,0
18.7,Female,26808.0,Yes,4.624966424715693,82.1,4,13.4,Yes,Yes,9.338357826824033,0.45,0.36,0.32,Year 4,Business,Bachelor,1
22.6,Female,26181.0,Yes,4.071913512283923,71.7,1,5.0,Yes,Yes,4.199102343238808,1.74,2.04,2.09,Year 3,Arts,Master,0
21.9,Female,30729.0,Yes,5.057370467665898,83.8,2,38.2,No,Yes,8.283898529542341,2.16,2.71,2.76,Year 2,Engineering,Bachelor,1
18.9,Male,25000.0,No,6.968841390274903,85.4,1,17.7,No,Yes,7.066671888574184,2.69,2.74,2.68,Year 2,Engineering,Bachelor,0
20.3,Male,25000.0,Yes,4.1231202486396,80.7,1,13.3,Yes,Yes,6.938389320567441,2.17,1.76,1.77,Year 3,Engineering,Bachelor,0
19.6,Female,36814.0,No,5.389063849370167,82.3,2,15.6,No,No,6.616819812935549,2.11,2.43,2.43,Year 3,Engineering,Bachelor,0
19.6,Female,26717.0,Yes,5.219574990903468,93.8,2,15.9,Yes,No,3.9357632718198117,3.25,3.23,3.29,Year 4,CS,Bachelor,0
23.2,Male,26845.0,Yes,8.786024508709598,76.5,0,29.9,No,No,8.077997582535787,1.67,1.9,1.95,Year 2,Science,Master,0
18.7,Male,25000.0,Yes,3.660306389484546,76.4,1,26.4,Yes,Yes,8.049384856957758,1.73,1.94,1.91,Year 2,CS,High School,0
20.8,Female,44046.0,Yes,6.428120730060851,71.6,2,40.8,No,No,5.425871306214347,2.45,2.5,2.5,Year 1,Science,PhD,0
22.4,Male,33420.0,Yes,5.749177204655151,100.0,2,47.0,Yes,Yes,7.627715081701091,3.78,3.85,3.73,Year 2,Business,Bachelor,0
18.1,Female,25395.0,Yes,5.462904122159878,82.3,2,33.0,No,No,6.906763274851903,3.22,3.23,3.28,Year 4,CS,Master,0
22.6,Male,25000.0,Yes,4.182965280980195,81.9,0,32.9,Yes,Yes,7.569402555080996,1.3,0.95,1.01,Year 4,Arts,Bachelor,1
18.8,Female,28037.0,Yes,5.400114098201848,90.0,2,36.5,No,Yes,5.285606107388198,2.55,2.2,2.2,Year 1,Engineering,High School,0
21.2,Male,68010.0,Yes,5.528025087115077,92.3,0,34.5,Yes,No,3.8533972620065042,1.86,1.74,1.76,Year 2,Science,Bachelor,0
21.5,Male,35481.0,Yes,4.5719830259117815,57.1,0,24.8,No,No,6.4224863170107005,1.0,1.14,1.21,Year 3,CS,PhD,1
21.6,Female,31367.0,No,8.601249378118444,75.8,1,35.2,Yes,No,5.539108104239611,2.93,3.2,3.13,Year 2,Science,Bachelor,0
19.9,Female,32561.0,Yes,3.086167236012182,78.9,1,22.9,No,No,6.481414670762169,1.25,1.32,1.34,Year 4,Arts,Bachelor,0
23.5,Male,25000.0,Yes,3.5214726291131466,81.0,3,41.1,No,Yes,5.246735676522668,2.69,2.9,2.96,Year 3,CS,Master,0
24.5,Male,43782.0,No,5.665339157757906,77.7,3,26.3,Yes,Yes,6.151317742918896,1.39,0.8,0.8,Year 1,Engineering,Master,0
22.4,Male,42698.0,Yes,3.9818292389137873,78.3,0,38.0,No,No,7.163119055159483,3.01,3.18,3.18,Year 1,Business,Bachelor,0
19.8,Female,25000.0,Yes,7.506832255128797,77.3,2,36.1,Yes,Yes,7.623141726497565,1.61,0.85,0.82,Year 2,Business,Bachelor,0
21.2,Female,25000.0,Yes,3.762852837362019,78.5,2,39.4,No,No,6.773591355203313,1.33,1.42,1.37,Year 4,Arts,Bachelor,0
22.5,Male,25000.0,Yes,5.058653949570595,79.2,1,43.1,Yes,Yes,3.321246286659436,3.54,3.28,3.27,Year 2,CS,High School,0
19.0,Male,259577.0,Yes,5.2768258317283365,59.7,2,44.7,Yes,No,4.507354135887046,0.97,1.04,1.01,Year 4,Engineering,Bachelor,0
20.5,Female,31702.0,No,6.145207067174081,85.2,0,29.6,No,No,3.5810014492114437,3.77,3.69,3.68,Year 4,Arts,High School,0
21.1,Female,34229.0,Yes,7.6268328727811605,62.3,2,15.5,No,No,8.392547953851993,2.02,2.46,2.47,Year 2,Engineering,Master,0
19.6,Female,25000.0,Yes,3.661438194777596,81.8,2,52.5,No,No,4.5149133184039805,0.64,0.61,0.64,Year 3,Arts,Bachelor,0
17.0,Female,69745.0,Yes,4.367749033981741,86.4,2,27.4,Yes,No,6.403619613159428,1.3,0.95,0.91,Year 3,Business,Bachelor,1
20.1,Male,25000.0,No,6.0422089342518674,80.1,2,34.0,No,Yes,6.285220199872471,2.41,2.36,2.4,Year 3,Business,Bachelor,0
20.8,Male,27030.0,Yes,5.0108453418654255,75.4,4,5.5,No,No,5.254489063811802,2.95,2.89,2.87,Year 4,Engineering,Bachelor,0
21.1,Female,31455.0,Yes,4.775466387265595,67.4,5,40.3,Yes,No,6.867492924655543,0.49,0.67,0.71,Year 4,Arts,Bachelor,1
17.0,Male,51607.0,Yes,3.7775813357986183,95.1,1,28.1,No,No,3.0964794289380264,3.62,3.43,3.45,Year 2,CS,Bachelor,0
21.1,Female,35986.0,No,5.606604670249764,89.5,0,33.8,No,No,3.5860388816489084,4.0,4.0,4.0,Year 1,Engineering,Bachelor,0
19.5,Female,25000.0,Yes,5.105486626020751,81.4,2,19.9,No,No,6.492498501688323,1.33,1.64,1.68,Year 4,Science,High School,1
20.8,Female,53147.0,Yes,4.277378235911757,78.0,1,35.4,No,No,7.851934015695388,1.87,1.36,1.34,Year 2,Arts,Bachelor,0
24.2,Male,46988.0,Yes,5.660049497675184,97.5,3,41.0,Yes,No,5.900179242661919,4.0,3.71,3.69,Year 2,Business,Bachelor,0
19.2,Female,76251.0,Yes,4.690378720300593,91.1,2,43.7,Yes,Yes,7.147411689829254,1.28,1.44,1.44,Year 1,Arts,Bachelor,0
21.6,Female,85798.0,Yes,4.5608734175183905,76.7,3,20.4,No,No,8.675094228314808,1.4,1.43,1.43,Year 4,Business,High School,1
22.9,Male,39260.0,Yes,6.521501189261958,72.6,0,44.8,No,Yes,7.866908905672724,0.98,1.05,0.99,Year 3,CS,PhD,0
17.0,Male,25000.0,Yes,4.641759331081082,74.9,2,42.0,No,No,3.8784886836212165,1.85,1.64,1.75,Year 2,Engineering,Bachelor,0
18.2,Female,70113.0,Yes,6.07600017002751,89.0,0,25.5,Yes,Yes,6.212657859826621,4.0,3.87,3.87,Year 1,Arts,Bachelor,0
17.0,Female,31399.0,Yes,6.147184895143237,85.8,0,30.7,Yes,Yes,4.126843860836603,4.0,3.85,3.91,Year 4,Business,Master,0
22.2,Female,52479.0,Yes,4.103294735986724,75.4,1,5.0,No,No,7.956389144808526,1.39,1.32,1.32,Year 1,Engineering,Bachelor,1
19.3,Male,37074.0,No,8.479239619262067,69.9,0,21.2,Yes,No,4.943410793151883,3.49,3.49,3.46,Year 2,Engineering,Bachelor,0
20.8,Female,25000.0,Yes,4.433156188114968,80.5,3,26.9,No,No,5.79016481264286,1.39,1.76,1.74,Year 3,Arts,High School,0
19.2,Male,56529.0,Yes,4.25082949546357,81.2,1,25.7,No,No,9.954067538512225,1.17,1.01,1.06,Year 2,Business,Bachelor,1
24.3,Male,28430.0,Yes,6.035413665106233,78.4,2,44.3,No,No,4.709801914766923,2.67,2.75,2.72,Year 3,CS,Master,0
19.6,Female,47275.0,Yes,2.9155516703309106,65.1,1,17.1,No,No,6.913389197125686,0.37,0.62,0.56,Year 3,Science,High School,1
17.0,Male,25000.0,Yes,2.9671075549184964,68.5,4,36.4,Yes,Yes,5.022218615942528,1.0,0.73,0.73,Year 4,Engineering,Master,0
21.4,Male,25000.0,Yes,6.2762376870634,72.0,2,29.1,Yes,No,7.406349128267806,1.15,1.09,1.11,Year 4,Science,Bachelor,0
21.3,Male,25000.0,No,5.117615107657955,84.3,2,33.7,No,No,5.450680253853814,4.0,3.6,3.6,Year 1,Science,Master,0
23.0,Female,25000.0,Yes,7.111912340921046,75.0,1,37.8,No,Yes,5.560935104662806,3.02,2.92,2.96,Year 4,Engineering,High School,1
21.8,Female,47599.0,Yes,6.115953127061239,69.6,1,30.5,Yes,No,4.944160703263417,2.03,2.16,2.06,Year 2,Science,Master,0
20.7,Female,25000.0,Yes,4.032956429188901,76.8,1,15.0,Yes,No,5.9664317891169345,0.85,0.94,0.88,Year 3,Engineering,Bachelor,0
23.1,Female,46814.0,Yes,3.1189965872778234,94.3,1,41.6,No,No,6.206147139687697,4.0,3.76,3.69,Year 4,CS,Bachelor,0
25.7,Male,25000.0,Yes,7.189741099268899,89.6,2,20.1,No,No,7.085276927429026,4.0,4.0,4.0,Year 1,Science,Master,0
20.6,Male,31093.0,No,5.72689470170524,74.5,2,54.4,Yes,No,5.546758520738956,4.0,4.0,4.0,Year 2,Engineering,High School,0
20.9,Male,25000.0,Yes,3.9940155856774906,84.9,1,35.7,Yes,No,8.409159645850448,1.95,1.73,1.78,Year 4,Arts,Master,0
21.8,Female,25543.0,Yes,5.99463913401186,86.0,1,23.4,Yes,Yes,2.5389839719362395,2.57,2.47,2.47,Year 1,CS,High School,0
23.7,Male,25000.0,Yes,5.362993788935107,83.5,4,19.8,Yes,Yes,3.3109399611690646,2.65,2.78,2.81,Year 2,Business,PhD,1
17.5,Male,25000.0,No,4.55438501300036,74.0,2,26.0,No,No,6.636516206550024,1.93,1.54,1.54,Year 1,Business,Master,0
24.2,Male,25000.0,Yes,2.5908660649971935,87.4,1,43.0,Yes,Yes,4.190232957870324,0.88,1.45,1.44,Year 3,Arts,High School,1
19.7,Female,72047.0,Yes,5.775827622748922,76.2,3,28.1,Yes,No,5.268719190313444,4.0,4.0,3.99,Year 2,Arts,Bachelor,0
18.0,Male,25000.0,Yes,7.401771279005859,99.5,1,27.1,No,No,7.07210151737586,1.59,1.32,1.43,Year 2,Business,High School,1
17.9,Female,25798.0,Yes,7.217797175774851,63.7,2,18.9,Yes,No,5.132982426336653,3.1,2.61,2.61,Year 1,Science,High School,0
19.3,Female,25000.0,Yes,5.257987757105784,91.1,1,27.0,No,Yes,2.929968408240005,2.92,3.5,3.52,Year 2,Engineering,High School,0
19.2,Female,25000.0,Yes,8.848271000631737,72.1,0,25.9,Yes,Yes,3.9119593139822104,2.67,2.7,2.7,Year 1,Business,Master,1
21.9,Female,59573.0,Yes,4.488687782339229,82.3,3,24.5,Yes,No,8.143865034117178,3.97,3.5,3.5,Year 2,Engineering,High School,0
18.1,Female,29203.0,No,4.995756079223703,97.8,2,31.5,No,Yes,6.761338497885367,2.85,2.64,2.71,Year 3,Science,Bachelor,0
22.6,Female,25000.0,Yes,4.6493093224892625,71.3,1,16.0,Yes,No,4.467838654009844,1.4,0.84,0.81,Year 3,Engineering,Bachelor,0
21.6,Male,35540.0,No,5.309598537909106,87.9,0,50.9,No,No,7.906584043614829,3.05,2.64,2.63,Year 2,Science,Master,0
22.9,Male,25000.0,Yes,6.433400264636622,80.7,2,32.5,Yes,No,6.479813715620822,2.52,2.47,2.47,Year 4,Science,Master,0
20.4,Male,40873.0,Yes,6.170063633948856,72.4,3,25.6,No,No,3.483841382857384,2.02,2.18,2.24,Year 4,Business,High School,0
28.1,Female,34055.0,Yes,7.102855931765129,75.0,3,36.0,Yes,No,8.693350289088194,1.79,1.62,1.62,Year 1,Science,Bachelor,1
19.9,Male,27541.0,Yes,6.287987935633466,71.3,1,36.4,Yes,No,5.129455663620926,2.34,2.92,2.92,Year 1,CS,Bachelor,1
19.9,Male,44498.0,Yes,5.519912935730751,85.1,1,39.2,Yes,No,10.0,0.93,0.86,0.86,Year 1,CS,Master,1
20.5,Male,25000.0,Yes,5.07570208311103,80.5,1,55.3,Yes,Yes,4.349413720101523,1.98,1.53,1.55,Year 4,CS,Bachelor,0
17.1,Male,26761.0,Yes,4.305552880759049,77.9,4,14.1,No,No,3.6189118275259355,2.72,2.54,2.54,Year 1,Engineering,Bachelor,1
23.7,Male,28508.0,Yes,4.759369618243738,75.5,2,20.6,Yes,No,4.914554354621366,2.24,2.32,2.29,Year 3,Science,High School,0
21.1,Female,47914.0,Yes,4.714893517216993,100.0,4,21.0,Yes,Yes,6.752638378687609,2.26,2.02,2.04,Year 4,Business,Master,1
20.7,Male,46486.0,Yes,9.784500649715161,74.8,0,26.4,No,Yes,6.505500673047657,1.25,1.53,1.45,Year 4,Engineering,High School,0
20.2,Male,77471.0,Yes,6.495506480862226,79.5,0,37.0,No,Yes,3.050408362569099,2.19,2.18,2.19,Year 4,Science,Master,0
22.9,Male,26670.0,Yes,5.605415783968634,90.4,2,33.0,Yes,Yes,7.7071856984550156,1.97,2.55,2.47,Year 4,Arts,Bachelor,0
21.8,Female,25000.0,Yes,5.151174654956158,64.0,0,23.1,Yes,No,4.002955616392725,1.06,1.5,1.5,Year 3,Arts,High School,1
19.2,Female,58051.0,Yes,5.212953675158742,71.9,1,27.8,Yes,No,6.658654154149319,1.6,1.64,1.68,Year 2,CS,High School,1
24.9,Female,26410.0,Yes,4.633915353972107,89.4,2,34.0,Yes,Yes,8.255007626754114,2.52,2.66,2.73,Year 3,Science,Master,0
18.7,Female,41551.0,Yes,5.148562138195676,80.8,3,33.1,Yes,No,6.614501650907688,3.74,3.39,3.39,Year 1,Business,Bachelor,0
24.4,Male,25000.0,Yes,3.939426086283444,70.2,0,24.2,No,No,5.526173030625101,2.68,3.32,3.39,Year 3,Business,Bachelor,0
23.6,Male,25000.0,Yes,4.383562749008552,81.1,1,43.2,No,No,5.740335334240966,1.38,1.58,1.58,Year 1,Science,High School,1
21.2,Male,98594.0,Yes,6.981531010648479,93.0,3,29.4,No,No,6.173985198840579,1.93,2.0,1.99,Year 2,Business,Master,0
18.7,Female,89357.0,Yes,7.833290077407428,62.3,4,23.7,No,No,4.472811997877038,3.43,3.33,3.29,Year 4,Business,High School,0
19.1,Male,42421.0,Yes,3.5552211319841724,84.9,4,21.0,No,Yes,5.656370310864812,2.29,2.31,2.31,Year 1,Science,Master,0
21.5,Female,25000.0,Yes,6.947493305015779,95.0,2,14.9,No,No,4.353955457430517,4.0,4.0,3.97,Year 4,Engineering,High School,0
21.8,Male,29835.0,Yes,7.263584826173017,79.3,2,40.7,Yes,No,5.735555634089474,4.0,3.85,3.85,Year 1,Business,Bachelor,0
17.0,Female,32482.0,Yes,2.540611145569737,83.8,0,13.9,Yes,No,10.0,0.0,0.0,0.18,Year 4,Engineering,Bachelor,1
18.7,Male,45049.0,Yes,3.281160187990352,80.3,2,22.8,Yes,No,7.765287310121152,1.51,1.86,1.86,Year 1,Science,Bachelor,0
19.8,Female,25000.0,Yes,2.161501763534436,87.4,1,25.3,Yes,Yes,3.6864915969193697,3.35,2.81,2.81,Year 1,Arts,High School,0
23.8,Female,33142.0,Yes,4.21213820361397,88.3,0,34.5,No,Yes,8.467564287823665,0.09,0.01,0.02,Year 3,Science,Bachelor,1
23.3,Female,25000.0,Yes,4.679249036387862,99.7,0,5.0,Yes,No,7.403603667717039,4.0,4.0,4.0,Year 1,Engineering,Bachelor,0
22.6,Male,45601.0,Yes,4.114234672375936,81.3,0,35.0,No,No,9.557458784111462,0.0,0.46,0.43,Year 4,Business,Bachelor,1
25.7,Female,39705.0,No,3.215780333447279,67.8,4,27.6,Yes,No,6.940887110283024,1.22,1.03,1.09,Year 3,CS,Bachelor,0
20.8,Male,45685.0,Yes,3.944655258004552,97.1,1,29.9,No,No,8.681456040657185,0.71,0.23,0.23,Year 1,CS,High School,1
20.9,Female,34420.0,Yes,3.590982004175075,83.9,1,38.5,No,Yes,5.825579167176822,2.83,3.04,3.02,Year 4,Business,Bachelor,0
21.1,Female,40464.0,Yes,3.5827467043289536,78.1,0,25.6,No,Yes,5.7801367679388385,2.49,3.1,3.08,Year 4,Science,Bachelor,0
25.5,Male,25000.0,Yes,3.946288170185529,99.9,0,17.2,No,No,3.0576243284559474,2.75,3.39,3.41,Year 4,Science,Bachelor,0
22.6,Female,25000.0,Yes,3.8182441503791704,81.8,2,55.7,No,No,8.218846325640893,1.29,1.46,1.56,Year 3,Engineering,Bachelor,1
18.4,Female,53336.0,Yes,5.414980804697484,86.2,0,24.1,No,No,5.095755000140779,2.57,2.69,2.68,Year 2,Science,PhD,0
17.1,Female,32038.0,Yes,3.042075093757525,72.3,1,29.8,No,No,5.038561992445996,0.29,0.66,0.66,Year 1,Engineering,Bachelor,0
20.2,Male,46605.0,Yes,6.468855266407879,72.7,3,9.6,Yes,No,9.715200610253842,1.75,1.79,1.73,Year 4,Business,Master,0
23.7,Female,64237.0,Yes,5.740539114880617,79.4,3,30.6,Yes,No,4.3819674148465975,1.97,1.59,1.53,Year 3,Business,High School,0
21.0,Female,25766.0,Yes,3.9773201850177315,88.5,3,13.5,Yes,No,5.625930823223847,0.67,0.73,0.74,Year 4,Business,PhD,0
20.8,Male,28139.0,Yes,7.2880209594210275,69.1,0,19.2,No,No,4.655725753620057,2.5,2.06,2.06,Year 1,Business,Bachelor,0
19.9,Male,25000.0,Yes,5.735552377699045,77.9,4,36.6,No,No,8.379140728573653,0.29,0.15,0.21,Year 2,Business,Bachelor,1
21.1,Male,25000.0,No,2.504164317670625,85.9,0,34.0,No,Yes,2.9762323198485987,4.0,3.64,3.61,Year 4,Science,Bachelor,0
21.4,Female,25000.0,Yes,6.171583962310949,80.5,3,21.3,No,No,4.779216052352023,1.08,1.1,1.1,Year 1,Business,Bachelor,0
18.6,Male,28896.0,No,5.988940912136666,90.0,1,35.0,Yes,Yes,6.853017318105511,3.31,3.35,3.39,Year 2,CS,Bachelor,0
21.7,Male,25000.0,Yes,4.7022415689710515,80.6,1,38.1,No,No,2.9181323878489955,2.92,2.58,2.58,Year 1,Engineering,Master,0
21.1,Female,25000.0,Yes,4.132520630488479,83.4,1,6.8,No,Yes,5.3176709800752135,3.37,3.48,3.45,Year 3,Science,High School,0
19.9,Male,25000.0,Yes,4.370490226606055,85.6,2,18.9,Yes,No,8.467056492442815,0.89,1.3,1.3,Year 1,Science,Master,0
22.1,Male,25000.0,No,5.589305040945199,77.9,1,28.4,No,Yes,6.291074820969728,1.46,1.73,1.75,Year 4,Science,Bachelor,1
22.0,Male,25394.0,Yes,6.721870815864515,81.2,5,25.3,No,Yes,7.828192430138583,2.96,3.27,3.27,Year 1,Business,Bachelor,1
21.7,Female,25000.0,Yes,2.8150166249986612,68.4,3,31.5,No,No,6.692283742053157,1.04,0.91,0.89,Year 3,Business,High School,0
20.8,Male,25000.0,Yes,6.503553917612535,69.2,3,39.2,No,Yes,5.062770388367687,3.66,3.43,3.35,Year 2,Arts,High School,0
24.6,Male,73402.0,Yes,4.538158354236939,86.6,3,46.3,Yes,No,5.2458349152083334,1.96,2.03,2.02,Year 4,Engineering,High School,0
25.0,Male,52230.0,Yes,4.809517580973583,81.4,3,40.3,No,No,4.295022308882057,1.99,1.5,1.44,Year 4,CS,Master,0
17.1,Female,45222.0,Yes,7.632933644081049,97.4,2,38.1,Yes,Yes,3.73646686311283,3.36,3.55,3.47,Year 3,Arts,Bachelor,0
18.6,Female,25313.0,No,5.994520739398378,90.3,5,37.0,No,Yes,5.669264687419662,2.87,3.01,3.09,Year 3,Engineering,Master,0
22.0,Female,25000.0,Yes,5.480837315633414,76.9,2,30.3,No,No,7.648228706208828,3.36,3.43,3.48,Year 3,Science,Bachelor,0
17.3,Male,31588.0,Yes,3.1931417564653533,86.3,1,38.3,No,No,5.996225013668668,1.47,1.54,1.5,Year 4,Engineering,Bachelor,1
21.6,Male,35227.0,No,5.608972527224619,82.4,2,36.7,No,Yes,6.237242508551903,2.99,2.77,2.76,Year 4,Arts,High School,0
21.9,Female,25000.0,Yes,6.055490158238692,91.2,2,29.9,No,Yes,4.92247272220493,4.0,4.0,4.0,Year 3,CS,High School,0
21.9,Male,40356.0,Yes,5.979010482704093,86.2,2,31.4,No,Yes,5.292049083354549,2.91,3.49,3.42,Year 2,Business,Bachelor,0
19.6,Female,32471.0,Yes,3.6694634099185865,80.1,2,21.4,No,No,7.127748454503558,0.55,0.75,0.75,Year 1,Business,High School,1
19.6,Male,32602.0,Yes,3.1001114266260905,88.7,4,33.7,No,No,3.6198627211924994,4.0,4.0,3.91,Year 4,CS,Bachelor,0
25.1,Female,25000.0,Yes,3.893369339688846,84.5,4,43.8,No,No,5.595933151573802,1.43,1.28,1.2,Year 2,Arts,Master,0
25.6,Male,27810.0,Yes,5.452610110679783,95.9,2,35.3,No,No,4.919720060090472,3.9,3.84,3.83,Year 3,Arts,High School,0
20.2,Female,25000.0,Yes,5.55583181502075,79.7,3,39.9,No,No,5.80927252424622,2.54,2.42,2.35,Year 2,CS,Master,0
22.3,Male,63337.0,Yes,5.0891244962284095,72.8,2,32.8,Yes,Yes,4.798157539318111,3.06,3.04,3.04,Year 1,Science,Bachelor,0
22.5,Male,25000.0,Yes,5.0201929307047255,95.3,2,39.2,Yes,Yes,5.593463300330909,3.71,3.73,3.73,Year 3,CS,High School,0
19.2,Female,120438.0,Yes,4.757229075511349,90.9,3,22.2,No,Yes,5.577960864675874,1.83,1.57,1.57,Year 1,Arts,Master,0
20.0,Female,25000.0,Yes,5.329096582560709,73.6,2,24.5,No,Yes,5.633112006066444,1.13,1.11,1.21,Year 3,Science,High School,1
21.9,Male,36929.0,No,5.780920297588409,81.3,0,24.5,No,No,6.710016760781898,1.26,1.24,1.36,Year 3,Science,Bachelor,0
19.8,Male,53817.0,Yes,2.79690666585439,84.0,4,28.2,No,No,4.286751213528079,1.79,1.49,1.49,Year 1,Arts,Bachelor,0
23.0,Male,33675.0,Yes,5.070002505082833,75.3,0,23.0,No,Yes,4.483397305536952,2.36,2.21,2.22,Year 2,Arts,Bachelor,0
20.9,Female,30368.0,Yes,4.1757197363385625,81.4,1,34.3,Yes,Yes,5.812662949886887,2.0,2.52,2.53,Year 3,CS,Bachelor,0
19.6,Male,92303.0,No,6.099613648005123,92.3,2,25.9,No,Yes,5.487170539909652,2.2,2.12,2.12,Year 1,Arts,Master,0
17.5,Female,44629.0,Yes,8.373128010682146,96.5,5,32.2,No,No,5.278036985318283,4.0,4.0,4.0,Year 3,Business,Bachelor,0
18.2,Male,25000.0,No,5.085833157126662,80.9,1,42.5,Yes,Yes,8.479574666969096,3.32,3.43,3.43,Year 1,Arts,Bachelor,0
23.6,Female,34407.0,Yes,6.563905971343793,92.8,1,14.7,Yes,No,5.875595966767694,3.99,4.0,4.0,Year 1,Science,PhD,0
20.2,Male,47227.0,Yes,3.9444621541614517,82.4,3,26.6,Yes,No,3.7671087371952834,2.94,2.97,3.02,Year 3,Business,PhD,0
20.2,Male,57763.0,Yes,6.68096346803031,67.6,0,22.9,Yes,Yes,5.339943429207918,2.38,2.43,2.43,Year 1,Arts,Bachelor,1
21.0,Female,25000.0,Yes,4.145517022685455,79.4,1,40.7,No,No,4.857995745477728,0.0,0.66,0.65,Year 3,Business,Bachelor,0
22.1,Female,25000.0,Yes,5.109590352542936,82.7,0,36.9,No,No,5.04594206826817,4.0,3.86,3.86,Year 1,Arts,High School,0
22.2,Female,31060.0,Yes,4.798424835809599,80.8,2,26.5,Yes,Yes,5.471007433333799,3.48,3.56,3.56,Year 1,Science,Master,0
19.6,Female,32929.0,Yes,4.835440509496552,91.7,3,17.4,No,No,8.118699797922513,2.03,2.25,2.25,Year 4,Science,High School,0
19.4,Female,30983.0,Yes,5.2712606346479145,70.6,0,21.8,No,No,7.92954169862582,1.87,2.08,2.18,Year 4,Arts,High School,0
20.8,Male,25000.0,Yes,6.126602020114147,75.3,1,23.3,Yes,No,9.614746742671205,2.31,2.4,2.44,Year 3,Business,High School,0
22.4,Male,84866.0,Yes,5.019976887157494,73.8,2,25.2,No,No,6.300100099289157,0.91,1.05,0.94,Year 2,Science,Bachelor,0
20.2,Male,58804.0,No,1.9975980864408218,76.9,1,16.7,No,Yes,4.416016319621526,3.33,3.44,3.44,Year 1,CS,Master,0
22.7,Female,25000.0,Yes,3.694388529148538,66.6,1,17.6,No,No,7.283068622991375,0.0,0.17,0.24,Year 3,Business,High School,1
19.3,Female,28754.0,Yes,6.089755924270022,79.5,3,29.4,Yes,No,6.258726208834696,0.58,0.78,0.7,Year 4,CS,Bachelor,1
19.7,Female,25000.0,No,3.573476571961757,87.1,1,44.0,Yes,Yes,5.645794659980748,3.7,3.76,3.77,Year 4,CS,Bachelor,0
19.9,Female,27744.0,No,4.582241044611807,88.7,2,35.1,Yes,No,7.4376135437898165,4.0,3.63,3.63,Year 1,Arts,Master,0
20.7,Male,25000.0,Yes,5.619939903594869,88.0,5,54.8,No,No,6.412592520844422,1.2,0.96,0.98,Year 4,Business,PhD,0
18.7,Female,64149.0,Yes,5.040981556136807,89.7,2,31.6,No,Yes,6.153061477070169,3.04,2.69,2.71,Year 3,CS,Bachelor,0
20.8,Male,25000.0,No,2.8592270680231477,84.3,1,31.0,No,No,7.114995775767214,2.9,2.94,2.93,Year 3,Science,PhD,0
19.7,Female,25000.0,Yes,6.883985752724547,89.4,1,12.8,No,No,7.019662311155401,2.27,2.01,1.97,Year 3,Arts,Bachelor,0
23.7,Female,53609.0,Yes,5.891381942058326,86.5,1,53.9,No,Yes,4.3217911987318445,4.0,3.98,3.96,Year 3,Engineering,High School,0
20.5,Male,34148.0,Yes,4.825861308926994,91.6,2,34.1,No,Yes,8.781180887963078,2.52,2.42,2.43,Year 2,Arts,Bachelor,0
18.5,Female,36836.0,Yes,6.299176604094047,72.3,0,29.2,Yes,Yes,6.525722889395798,1.3,0.58,0.6,Year 2,Science,High School,0
23.7,Female,35272.0,Yes,4.342210634079803,91.3,2,41.2,Yes,Yes,3.3093611607529314,3.38,2.97,2.97,Year 1,Arts,Master,0
22.5,Male,25000.0,Yes,4.175278889776048,69.4,2,34.3,No,No,9.142174183566205,1.8,1.74,1.74,Year 2,Science,Bachelor,1
24.2,Female,30069.0,Yes,4.786020468815532,94.6,0,36.9,No,No,3.900658550151002,2.58,2.65,2.65,Year 3,Business,Bachelor,0
19.8,Male,35038.0,Yes,6.175648083700024,92.3,1,36.0,No,No,6.521560526130832,3.05,3.15,3.25,Year 3,Engineering,High School,0
20.9,Female,54887.0,Yes,6.100032257719299,89.5,0,17.1,Yes,Yes,7.537679802501796,1.74,1.97,1.99,Year 2,Engineering,Bachelor,0
22.0,Male,25000.0,Yes,4.192428083399365,96.0,2,42.3,No,No,6.875196347667555,4.0,3.63,3.66,Year 2,Arts,High School,0
20.6,Male,30198.0,Yes,5.452466469452779,82.8,2,29.1,Yes,No,3.937760585809986,3.03,2.96,2.93,Year 3,Engineering,Master,0
19.1,Female,25000.0,No,3.812177656991225,91.3,0,30.1,Yes,Yes,6.795909742083364,0.18,0.03,0.0,Year 3,Business,Bachelor,1
23.5,Female,25000.0,Yes,3.947455538842192,78.8,1,28.8,No,Yes,6.842576918978491,2.62,2.35,2.29,Year 4,Arts,PhD,0
21.4,Female,38358.0,Yes,4.692940488347543,73.3,2,17.7,Yes,No,5.761537698366958,1.77,1.79,1.83,Year 2,Business,Bachelor,1
20.2,Male,31913.0,Yes,6.227295738382184,78.6,2,34.4,Yes,Yes,6.302502893380687,2.72,2.54,2.59,Year 2,Science,PhD,0
21.6,Female,43187.0,Yes,5.224841137683725,89.1,1,30.1,No,No,5.101707845846472,3.27,2.6,2.6,Year 3,Science,Bachelor,0
