Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout
38.991641256430114,Female,34781.812776536426,Yes,8.287514164296052,72.02088389283078,2,21.1,No,No,4.8,2.25,2.3,2.25,Year 3,Engineering,Bachelor,1
20.6,Male,45072.30053329759,Yes,4.045466155556489,70.8956102371533,6,5.0,No,No,4.2,2.63,2.9,2.89,Year 3,Science,Bachelor,0
21.1,Female,37389.06150681812,Yes,8.640424295355267,58.74532824669751,0,23.2,No,No,2.8,2.88,3.07,3.07,Year 4,Engineering,Master,0
20.3,Male,175282.61826596555,Yes,5.4539507679262,72.30822805988682,1,32.7,Yes,No,6.8,3.73,3.64,3.6,Year 2,CS,Bachelor,0
18.5,Female,61411.36435180599,Yes,6.081089105398614,74.15090553823143,1,44.8,No,Yes,4.5,1.95,2.23,2.23,Year 1,CS,High School,0
20.6,Male,40251.07823663846,Yes,8.52791597741908,67.01043261651239,5,31.2,No,No,6.4,2.52,2.52,2.49,Year 2,Engineering,Bachelor,1
18.9,Male,104420.05677837375,Yes,5.128376206687543,70.405555608114,1,31.5,Yes,Yes,4.7,3.12,3.48,3.38,Year 2,Arts,Master,0
24.2,Male,56781.18035668137,Yes,8.422028965111595,69.47256970353011,0,41.5,Yes,No,4.0,1.72,1.75,1.86,Year 3,Arts,High School,0
33.93652799151172,Male,37431.70139740518,Yes,7.12596314271585,74.6478267892666,1,45.8,Yes,Yes,8.7,2.87,3.1,3.17,Year 2,Science,Bachelor,0
25.8,Female,40532.234916024885,Yes,8.189249348057164,75.31792326496578,3,43.0,Yes,No,5.9,3.4,3.39,3.41,Year 4,Science,Master,0
39.93322810967619,Female,38507.21131701013,Yes,6.422782073766321,89.09382744491835,4,25.4,No,Yes,7.4,1.39,1.22,1.22,Year 4,Arts,Bachelor,0
39.27606596862877,Female,43288.24076376805,Yes,4.819107847181076,96.05297118003156,3,33.7,No,No,8.0,2.3,2.63,2.67,Year 2,Engineering,Master,1
28.081583059112468,Female,45076.13298517677,Yes,5.132149811573737,71.95448947645885,1,41.5,Yes,No,7.0,0.65,0.51,0.52,Year 4,CS,Master,1
23.5,Female,96767.65350518409,Yes,4.594644696444976,78.36049702033472,1,32.9,Yes,No,2.6,2.58,2.37,2.37,Year 3,CS,Bachelor,0
22.3,Female,33248.35055896499,Yes,6.746124556630379,72.98888891018805,4,32.5,No,Yes,4.9,2.85,2.9,2.91,Year 2,Science,High School,0
17.9,Male,39027.8848494378,No,4.499550695244036,71.21963940976521,1,50.3,No,No,3.0,1.36,1.17,1.2,Year 2,Science,High School,1
20.9,Female,39353.22955006219,Yes,6.453957353521924,80.37259800230491,1,57.8,No,Yes,7.5,3.4,3.25,3.25,Year 1,CS,High School,0
19.9,Female,42980.87797774758,Yes,7.655534352715587,70.46673511227824,3,19.2,No,Yes,5.8,3.04,3.14,3.14,Year 1,Business,Master,0
20.9,Female,70233.56474497031,Yes,4.3336444259158595,78.12308606577942,2,5.0,No,No,5.9,3.45,3.3,3.33,Year 4,Science,Bachelor,0
40.91038513679292,Female,66834.79110477454,Yes,3.486414805897576,68.25380255721363,5,32.4,No,Yes,3.5,3.48,3.41,3.47,Year 3,CS,Bachelor,0
19.4,Female,102367.60196904499,Yes,4.222854315299259,65.33362884537436,1,45.8,No,Yes,7.1,0.67,0.91,0.89,Year 2,Arts,Bachelor,1
23.1,Female,67723.94752271088,Yes,7.23339421108545,68.57049687367336,2,43.5,No,Yes,7.1,0.55,0.31,0.35,Year 2,Science,Master,1
20.4,Male,117308.33026786784,Yes,6.107639792173641,74.7749125046923,3,33.6,No,No,8.8,2.93,3.34,3.37,Year 2,Arts,High School,0
39.81760039927988,Female,42279.828778548916,Yes,7.703637768207715,69.67135428383939,2,31.5,Yes,No,4.0,3.12,2.8,2.75,Year 3,CS,Master,0
21.6,Male,37993.49451918396,Yes,8.007014494769965,78.28430079019847,2,13.4,Yes,No,4.5,3.07,3.3,3.29,Year 4,CS,Bachelor,0
21.6,Female,85210.55164467596,Yes,8.339610881765708,70.09795247115854,2,33.1,No,No,2.7,3.07,3.46,3.43,Year 4,Arts,Bachelor,0
19.6,Male,125401.62223102954,Yes,3.9701714775581785,87.2279370047604,0,23.8,No,Yes,4.4,2.48,2.87,2.84,Year 3,Arts,High School,0
29.343550213866372,Male,69270.01405761868,No,6.001504851679108,71.41168209492334,0,28.5,Yes,No,6.7,2.11,2.03,1.98,Year 3,CS,Bachelor,0
17.1,Female,41794.955073031306,Yes,7.98024481066636,75.88232079188765,2,43.3,No,Yes,6.1,3.49,3.7,3.68,Year 4,Engineering,High School,0
20.0,Female,34550.41991425053,Yes,5.737302239750902,70.17278636175313,3,23.2,Yes,Yes,4.6,2.74,2.67,2.74,Year 4,Arts,PhD,0
20.6,Female,62787.031239232696,Yes,6.512503112029618,73.60857596796666,3,43.4,No,Yes,5.4,2.65,2.8,2.8,Year 1,Arts,High School,0
20.4,Female,38647.94404449466,No,2.326561161849455,82.39211394661943,2,51.8,Yes,Yes,5.5,1.85,1.5,1.5,Year 1,Business,Bachelor,0
28.854296474126624,Female,95921.98909245958,Yes,2.7999203398973718,76.6613383019537,2,25.5,No,No,6.0,2.88,3.24,3.27,Year 4,CS,Bachelor,0
40.03966373293799,Female,42364.67987775339,Yes,4.551617737905234,86.29145566452517,1,21.1,No,Yes,5.2,1.94,2.02,2.05,Year 2,Engineering,High School,0
18.1,Male,73050.2209236694,Yes,3.5675408591528677,63.044694856159154,0,29.8,No,Yes,3.2,1.89,1.64,1.61,Year 3,Arts,Bachelor,0
22.5,Male,39106.222762692276,Yes,5.5748176056501135,61.5094302165737,1,23.3,Yes,No,4.1,2.73,3.21,3.19,Year 3,Science,Bachelor,0
22.2,Female,65768.07940965983,Yes,3.6341520452204445,85.33710984092335,3,28.9,No,No,7.0,1.43,1.77,1.72,Year 3,Engineering,Master,0
22.0,Male,41416.33111785206,Yes,3.9502867750146065,70.58073457628672,1,32.3,Yes,Yes,6.0,1.63,1.68,1.62,Year 4,Engineering,Bachelor,0
44.93882282103779,Male,42192.12282528061,Yes,5.598664172956694,76.50745166786625,2,36.8,Yes,No,7.5,0.0,0.22,0.18,Year 2,CS,Master,0
23.0,Female,51623.24318982738,Yes,2.33701573132592,65.73966442009089,0,31.1,Yes,Yes,6.7,0.68,0.93,0.93,Year 1,Science,High School,1
44.32207875086881,Female,35877.96797295424,Yes,5.654798507203462,60.92296860416273,1,15.2,No,No,5.5,0.0,0.0,0.0,Year 4,CS,Bachelor,1
22.6,Male,112418.74796521373,No,4.297614512773073,75.4058328076278,2,56.3,No,No,6.8,1.15,1.14,1.14,Year 1,CS,Bachelor,0
37.93537953654117,Female,52322.696606480116,Yes,9.740432951757935,79.24473201434314,4,18.2,No,Yes,6.8,1.84,2.12,2.16,Year 2,Business,Master,0
29.276758809608914,Male,70188.42384548543,Yes,6.246730998735479,78.62616508109757,3,34.4,Yes,Yes,10.0,0.0,0.58,0.58,Year 1,CS,High School,1
21.5,Female,40277.98187419265,Yes,5.715713077014286,80.9056537545196,3,27.7,Yes,No,5.6,2.25,2.01,2.01,Year 1,Business,Master,0
40.04766798132678,Male,48180.42814512947,Yes,5.526592373052615,91.02829817132552,1,18.9,No,No,8.3,2.96,2.64,2.63,Year 3,Arts,Master,0
21.7,Female,43449.74946207136,No,6.418339228683601,51.421154842075914,1,30.5,Yes,Yes,6.5,0.81,1.24,1.24,Year 1,Science,Master,1
40.839382995717024,Female,41818.26438989293,Yes,9.009215225875183,68.33806073766458,2,26.1,No,No,3.4,4.0,3.89,3.78,Year 2,Business,Master,0
38.76626548114427,Male,33727.1129557815,Yes,5.746413070935862,85.20049765418574,0,49.5,Yes,No,4.3,4.0,4.0,4.0,Year 1,Science,Master,0
31.731955581478076,Female,81151.73093376558,Yes,7.582204896978669,64.96840140658438,4,30.8,No,No,4.6,2.05,2.23,2.21,Year 3,Engineering,Bachelor,0
20.1,Male,41901.49512156206,No,3.8019171088671655,58.6995346934751,4,41.0,No,No,6.1,2.27,2.18,2.21,Year 2,Arts,Master,1
20.0,Male,51630.745566533544,Yes,4.22889179170873,77.18747940028715,0,28.5,No,No,3.1,1.9,1.92,1.92,Year 4,Arts,Bachelor,0
36.53138933142645,Female,40667.154147725676,Yes,6.091655977699547,64.8929855625871,2,41.1,Yes,No,8.1,2.46,2.35,2.38,Year 2,Engineering,Bachelor,0
35.979738415692424,Female,56673.374063176874,Yes,6.007079671705184,69.09555268211585,4,14.5,No,No,5.1,1.29,1.31,1.31,Year 1,Science,Master,1
19.6,Male,40765.122785032145,Yes,9.12018884584748,75.79896644597693,2,26.5,No,No,8.1,1.17,0.92,0.98,Year 2,Arts,High School,0
22.3,Male,37088.834456094984,Yes,6.049161192396404,70.32924178567056,1,38.1,Yes,No,4.5,2.69,2.57,2.57,Year 3,CS,High School,0
21.8,Male,34365.68923207879,Yes,6.265902839927123,87.47846243878377,1,5.0,No,No,6.6,2.87,2.88,2.88,Year 1,Science,Bachelor,1
23.9,Male,59396.605930527025,Yes,6.8603139062341665,69.18223384342511,1,23.8,No,No,7.7,2.92,3.29,3.28,Year 2,CS,Bachelor,0
19.0,Female,35104.64175322699,Yes,6.336104799704586,87.31951531298822,0,30.6,Yes,No,8.1,2.73,2.73,2.76,Year 3,Arts,PhD,0
19.8,Female,43921.423177833654,Yes,6.400208708698978,60.62372021135613,1,29.8,No,No,10.0,1.54,1.64,1.64,Year 1,CS,High School,1
20.8,Male,62728.7327289369,Yes,4.4501441714104395,78.54527332131136,1,52.9,No,Yes,4.8,1.95,2.32,2.31,Year 3,Engineering,High School,0
28.56561201973795,Male,41165.758536456655,Yes,8.051170487369369,87.68196381003817,2,17.5,No,Yes,7.0,3.34,3.24,3.24,Year 1,Arts,High School,0
24.1,Female,79860.8015656764,Yes,7.496147950464196,82.49355624518725,0,25.3,No,No,6.1,2.09,2.34,2.34,Year 1,CS,High School,0
20.9,Male,34479.14606636265,Yes,5.43122177280792,85.11896058902056,1,30.4,Yes,No,2.6,3.23,3.43,3.42,Year 2,Arts,High School,0
18.6,Female,68421.62561140055,No,5.583094068398155,64.25571588505092,1,43.3,Yes,No,7.7,0.0,0.04,0.04,Year 1,CS,Bachelor,1
38.892493407126054,Male,41936.367644346654,Yes,5.720857799376062,73.187818205725,4,28.1,Yes,No,4.1,2.04,2.15,2.14,Year 3,Arts,High School,0
31.353058576771335,Male,87833.27151095888,Yes,5.204159807432689,63.78182039967698,3,42.6,No,Yes,3.8,2.48,2.73,2.76,Year 4,Business,High School,0
20.1,Female,71061.78664331176,Yes,6.34063263479308,66.83225916174203,2,18.5,No,Yes,6.3,0.54,1.15,1.16,Year 3,Arts,Bachelor,0
20.4,Male,46025.852935935734,No,5.2550531325785155,79.4677393685071,2,37.1,Yes,Yes,6.6,0.11,0.0,0.0,Year 3,Science,Master,1
19.1,Male,127179.99947426895,Yes,7.3724549152451475,66.59457392037059,1,5.7,Yes,Yes,6.0,2.13,2.46,2.46,Year 2,Engineering,Bachelor,0
21.9,Male,51718.7787575052,Yes,4.778743586160669,66.54334226355944,2,33.5,Yes,Yes,6.1,1.04,0.51,0.53,Year 4,Arts,High School,0
43.70957330398639,Female,63722.10971401573,Yes,7.021343865014847,73.14665366107772,1,41.6,No,Yes,6.2,2.29,2.15,2.15,Year 1,CS,Bachelor,0
20.2,Male,40989.329209914606,Yes,5.070024869180805,72.80772846592035,3,57.0,No,Yes,4.0,2.1,1.94,1.94,Year 1,Engineering,High School,0
22.2,Female,71884.20112084618,No,6.74632959056893,76.58591537976376,2,25.8,Yes,No,5.1,3.18,3.75,3.75,Year 1,Science,Master,0
35.83863631373157,Female,43295.576507211954,Yes,3.8716376967937176,66.56886824774637,3,59.1,Yes,No,4.2,2.38,1.96,1.96,Year 3,Arts,Bachelor,0
22.6,Female,33432.1503822983,Yes,8.254309676527663,78.70282315972466,2,38.0,No,No,5.9,0.98,0.73,0.77,Year 4,Business,Master,0
19.3,Female,65091.13639777416,Yes,5.976228991133485,75.63103868943,0,12.4,No,Yes,3.3,2.92,2.6,2.58,Year 2,CS,Master,0
40.34178087590942,Female,39254.803453958186,Yes,7.575440684841207,57.73032570172216,3,37.6,Yes,Yes,4.2,3.5,3.73,3.73,Year 4,CS,High School,0
20.6,Female,67073.05647776973,No,5.0448967332916475,91.97956348927289,1,30.9,Yes,No,4.4,2.66,2.54,2.38,Year 3,CS,Bachelor,0
19.7,Male,42356.668609254644,Yes,4.166474875502852,71.72765415819202,0,39.0,Yes,No,5.0,2.38,2.45,2.46,Year 4,Arts,Bachelor,0
33.30655246589684,Female,41003.940878720045,Yes,5.9443994200700585,57.16862084430805,0,32.3,No,Yes,5.9,2.07,2.1,2.14,Year 3,Engineering,Master,0
44.61941297803635,Male,47184.00180633535,Yes,4.25742043861137,64.27914900628826,2,25.5,No,Yes,3.6,2.07,2.26,2.39,Year 4,Science,High School,0
20.1,Female,53660.16650644211,Yes,8.682154099448823,66.68496494021151,3,33.6,No,No,5.4,1.99,2.26,2.26,Year 1,Engineering,Bachelor,0
22.1,Female,45582.67023183051,No,8.031016053489987,75.7974974849396,3,43.4,Yes,Yes,4.7,1.99,2.22,2.29,Year 4,Arts,Bachelor,0
20.1,Female,42365.95100499374,Yes,5.864488794285235,66.9670665298937,2,32.5,No,No,4.6,2.15,2.0,2.01,Year 4,CS,High School,0
18.8,Male,38940.629398467725,Yes,5.724192684371524,72.79080667115451,5,43.6,No,No,5.4,4.0,4.0,4.0,Year 4,CS,Bachelor,0
21.6,Female,80209.53256778866,Yes,5.582646207885327,69.2496797814654,1,63.9,Yes,No,4.3,3.57,3.65,3.62,Year 2,Business,High School,0
20.0,Female,51904.77027176815,Yes,4.748168490377591,78.61497792622512,3,24.6,Yes,No,6.3,1.93,1.36,1.37,Year 4,Business,Bachelor,0
21.0,Female,92600.18459968045,Yes,7.796468176742519,72.72182460213203,1,54.1,Yes,Yes,5.4,2.42,2.76,2.79,Year 3,Engineering,Bachelor,0
18.7,Female,55859.10044161357,Yes,6.25284288804501,75.18877420125624,3,20.6,No,No,6.0,0.32,0.53,0.53,Year 1,CS,Master,1
36.352587126432276,Female,53320.29421267321,Yes,7.449897239205285,86.59564421627661,1,18.4,Yes,Yes,5.8,3.84,3.71,3.74,Year 3,CS,Master,0
17.9,Female,143656.9930818534,Yes,7.3133039519410294,87.15543163202831,2,36.5,Yes,No,5.4,3.98,4.0,3.95,Year 2,CS,Master,0
21.1,Male,41873.180742860226,Yes,6.241899861384753,86.02606494520121,2,44.3,Yes,Yes,2.4,3.08,3.15,3.18,Year 4,Engineering,PhD,0
22.4,Male,79743.21701908887,Yes,8.421912762682531,67.63370659216766,3,36.7,Yes,No,4.2,2.13,2.32,2.33,Year 4,Arts,Master,1
20.3,Female,57611.563343114714,No,5.190098625399247,83.70496167692595,2,39.4,No,Yes,4.0,1.9,1.89,1.88,Year 2,CS,Bachelor,0
17.7,Male,85135.09608015408,Yes,7.1725089426476245,76.98121716640703,2,17.7,Yes,Yes,5.3,2.65,2.38,2.38,Year 1,Science,Bachelor,0
19.7,Female,51490.87497243535,Yes,7.591830277508823,83.13675152234121,0,18.2,No,Yes,6.0,2.29,2.01,2.01,Year 1,Arts,Bachelor,0
20.6,Female,88534.32772356887,No,6.877990623542061,67.20626644636687,1,33.1,Yes,Yes,5.8,2.26,2.23,2.14,Year 4,CS,Bachelor,1
24.4,Female,112594.99065876189,Yes,7.054352900767757,82.82032729636393,4,32.6,Yes,Yes,6.2,4.0,3.82,3.77,Year 4,CS,High School,0
30.708296186159462,Female,71828.25797226452,Yes,6.784916379657106,69.9794078176848,1,45.6,Yes,No,6.9,0.81,0.44,0.44,Year 1,CS,Bachelor,1
23.6,Male,52308.059390831106,Yes,4.484258564709322,62.50245160018805,4,21.9,No,Yes,10.0,0.0,0.2,0.19,Year 3,Science,Bachelor,1
31.334867936427955,Male,37593.172700568924,Yes,4.800811084797628,66.14620331433211,3,36.6,Yes,Yes,8.2,1.5,2.28,2.22,Year 4,CS,High School,0
22.1,Male,52391.27012368504,Yes,5.580240236417442,78.4223599469948,0,36.7,No,No,6.8,1.52,1.41,1.42,Year 4,Business,Bachelor,0
18.8,Female,66519.25269627255,Yes,7.323996760178348,67.10773602162817,1,26.6,No,No,6.1,2.02,1.94,1.91,Year 3,CS,Master,0
20.4,Female,77892.71985820905,Yes,7.484956894322256,70.41835347624024,2,37.9,No,Yes,3.4,1.49,1.44,1.41,Year 4,Science,High School,0
40.32490307171034,Female,61399.700907607774,Yes,3.9341442930218244,77.70538276241966,3,41.2,No,No,6.2,1.59,1.45,1.45,Year 2,Arts,High School,0
22.6,Female,34725.94323554601,Yes,6.712590224314095,71.58253000130335,0,42.0,Yes,No,6.0,4.0,4.0,3.94,Year 3,Business,High School,0
23.1,Female,54086.020498226455,Yes,4.598536009254309,86.59066416862584,4,15.3,No,Yes,6.2,1.85,1.82,1.83,Year 3,Engineering,High School,0
19.4,Female,44279.17675285344,No,6.5129348359679025,67.44583968100059,0,20.8,Yes,No,6.7,3.66,3.49,3.4,Year 2,Business,Bachelor,0
42.13140724390358,Male,49446.00610094343,Yes,7.178296800603932,55.98738490451408,2,5.0,No,No,5.9,3.33,3.29,3.29,Year 1,Business,Master,0
17.1,Male,32613.929009646712,Yes,5.906988511705183,74.04964629618783,1,10.8,No,No,7.0,0.72,0.59,0.61,Year 2,Business,High School,0
20.9,Female,32986.805341086634,Yes,7.792255059581803,67.81027803694673,3,31.4,No,No,6.1,2.83,2.81,2.7,Year 2,Science,Master,0
21.4,Male,63344.251463456734,No,5.112958131648458,73.5115883120503,2,28.3,No,Yes,6.5,1.46,1.27,1.27,Year 1,CS,Bachelor,0
35.022924185529874,Female,93017.8040482062,Yes,7.881525123142374,87.60827533745578,5,43.6,No,Yes,5.4,2.83,2.67,2.67,Year 1,CS,High School,1
32.93996043651251,Female,39440.38390662695,Yes,5.933627376667622,72.67816080563637,2,25.8,Yes,No,6.7,3.3,3.31,3.41,Year 4,Business,Bachelor,0
30.17235233028038,Male,48778.75306396572,Yes,9.853577280270546,80.11578424430652,2,26.2,No,No,3.6,3.24,3.55,3.55,Year 1,Engineering,Bachelor,0
17.3,Male,43594.10363441721,Yes,5.671379038404017,85.73359861863115,1,28.9,No,No,4.2,2.2,2.12,2.06,Year 4,Arts,Bachelor,0
39.44442450164644,Female,120218.22926825735,Yes,6.005928363591414,71.09399185344856,1,63.7,No,No,2.8,3.26,3.48,3.44,Year 4,Engineering,Bachelor,0
21.2,Male,174809.0956670878,Yes,2.9505102383553594,77.99552402796468,0,32.5,No,No,6.5,1.2,1.51,1.48,Year 4,Arts,High School,0
33.00738452822123,Female,36153.268801524086,No,6.082676135493045,63.6398699111719,0,41.7,Yes,No,4.0,0.0,0.0,0.05,Year 2,CS,Bachelor,1
40.28701351944766,Female,36369.895432980804,Yes,6.779937895298298,71.18391234543469,2,19.8,No,Yes,3.9,1.21,1.11,1.11,Year 1,CS,High School,1
18.5,Male,43056.697178750575,Yes,6.506912640672283,71.9501857696019,1,9.4,No,No,7.8,2.09,2.48,2.47,Year 3,Engineering,Master,0
21.4,Male,47341.30393167492,Yes,8.322442621049255,79.84708922511996,4,42.5,No,Yes,5.2,2.03,2.34,2.34,Year 4,CS,High School,1
19.0,Male,34739.04664908169,Yes,5.588005729921109,70.19337694559103,2,35.7,Yes,No,4.1,1.61,1.99,1.98,Year 3,Business,Bachelor,0
20.1,Male,154242.8234493208,Yes,5.48674867276169,65.43971441041104,1,22.3,Yes,Yes,3.2,1.54,1.32,1.3,Year 4,Business,Master,0
36.95923645870646,Male,42516.7541538633,Yes,6.153983830430342,66.16074280637501,0,41.0,No,Yes,4.8,1.46,1.11,1.11,Year 1,Arts,High School,1
30.501038685152086,Female,187498.61203539406,Yes,6.764183137536465,85.25205019277112,4,26.7,No,No,7.1,2.46,3.03,3.02,Year 3,Business,High School,0
23.8,Female,34711.467414041595,Yes,3.6310439798709866,69.14919357652734,0,43.4,No,No,3.9,0.26,0.43,0.41,Year 3,CS,Bachelor,1
21.9,Female,69200.29691660815,No,4.338584907109258,75.56374074939907,0,35.0,Yes,No,6.5,3.45,3.48,3.48,Year 1,Arts,Master,0
18.8,Female,36999.24029541114,Yes,3.003338616192752,75.74197006326868,3,28.6,No,Yes,4.4,3.62,3.88,3.9,Year 4,Business,High School,0
19.8,Female,41603.47365238901,Yes,7.164862619910104,74.66520450298812,3,9.3,No,Yes,4.9,2.2,2.84,2.84,Year 1,CS,Master,0
32.61154356884903,Female,37346.91551080868,Yes,4.297111851667685,59.17795750926432,2,53.4,No,No,5.9,2.78,2.57,2.48,Year 2,Engineering,High School,0
21.8,Female,45920.22400734772,Yes,6.350106287222351,86.7159774228984,3,33.6,Yes,No,3.0,4.0,4.0,4.0,Year 1,Business,Bachelor,0
40.98428976934845,Male,41224.49996650938,Yes,7.456401872152564,73.87619097957376,1,49.2,No,No,2.1,4.0,3.56,3.58,Year 4,CS,High School,0
20.4,Male,38507.79956941438,Yes,5.704654507654627,62.44742768002409,2,40.1,Yes,No,6.9,1.35,1.28,1.32,Year 3,Arts,Bachelor,0
31.72935271843049,Male,112342.0271487817,Yes,6.8952299555311285,67.58730321397906,1,49.4,Yes,Yes,8.3,1.4,1.47,1.47,Year 1,Business,Master,1
31.51606266601085,Male,41558.227989115876,Yes,7.366711906548748,64.09903352123646,1,16.7,No,No,5.3,1.57,2.08,2.08,Year 1,CS,Bachelor,0
44.2190800718229,Female,88371.63436511716,Yes,9.170217143800219,76.98784504778432,3,26.7,No,No,5.6,2.51,2.21,2.25,Year 2,CS,Bachelor,0
18.3,Female,34790.82325303004,No,5.195609079417115,85.76353432022783,2,41.3,Yes,No,7.1,0.54,0.11,0.11,Year 1,Business,Bachelor,0
18.2,Female,43935.787627435755,Yes,5.9523069853452455,70.81664318685233,2,34.9,Yes,No,4.6,1.15,0.74,0.8,Year 2,Business,Bachelor,1
19.6,Male,40180.826115043994,Yes,6.000894497318182,87.63698572158279,0,15.7,Yes,Yes,3.7,2.08,2.24,2.27,Year 3,CS,High School,0
44.19986377522329,Female,34637.08084089198,Yes,8.240038094632705,78.38569472097343,2,36.3,No,No,2.5,4.0,4.0,4.0,Year 1,Business,Bachelor,0
20.1,Female,32643.070922117,Yes,6.732539619322692,49.84108197659318,5,11.4,No,No,2.3,3.25,3.65,3.65,Year 1,CS,Bachelor,0
41.11807482212539,Female,56655.599187118576,Yes,7.524509078351495,72.18688099322716,2,34.3,Yes,Yes,7.4,0.09,0.0,0.0,Year 1,Business,Bachelor,1
17.0,Female,39647.58124309291,Yes,8.12809930963153,64.14230530932257,2,13.9,Yes,Yes,2.7,3.38,3.55,3.55,Year 1,Science,High School,0
34.439351443235886,Female,58698.29082326537,No,4.794600694872145,81.16235448432748,3,46.4,Yes,No,3.0,0.6,0.82,0.91,Year 2,Science,Bachelor,0
32.10787318523584,Female,126120.4653510089,Yes,6.274208412774298,50.806666732149694,2,20.9,Yes,No,3.9,2.82,2.44,2.44,Year 4,Science,Bachelor,0
41.83191302038831,Female,50120.76415480226,No,5.070392701486249,82.4814805658448,2,17.4,No,No,5.5,0.65,0.46,0.46,Year 1,CS,Bachelor,1
19.5,Female,50888.72087203595,Yes,8.698791850426948,69.91403683839587,2,34.1,Yes,Yes,5.5,3.61,2.97,2.95,Year 4,Arts,Bachelor,0
23.5,Female,35313.551171608226,Yes,5.318602922260582,82.98989176426791,0,44.1,Yes,Yes,5.3,0.8,0.58,0.53,Year 4,Science,High School,0
20.0,Male,72099.94451531353,Yes,6.417712001595431,76.27376470225539,2,26.3,No,Yes,5.7,1.73,1.67,1.67,Year 3,CS,Bachelor,0
19.3,Female,81780.11760327558,Yes,5.59927751934554,73.94215698378098,2,49.4,No,Yes,7.8,0.83,0.53,0.41,Year 3,CS,Bachelor,0
20.2,Female,130700.69789883016,Yes,4.802468980435284,75.98903696030838,1,16.4,No,No,5.7,2.39,2.1,2.1,Year 1,CS,Bachelor,0
23.6,Male,85287.92402749755,Yes,6.16802442761986,62.16523480776178,1,36.6,No,Yes,5.7,1.31,1.36,1.35,Year 3,Engineering,PhD,0
33.114229948775446,Female,43619.13391498442,Yes,4.129916538989556,80.16256438179707,5,15.3,No,No,5.4,0.73,0.74,0.67,Year 2,Business,Bachelor,1
19.6,Male,66766.3116017547,Yes,3.718918927425455,64.24357887462975,2,40.7,Yes,No,3.1,0.02,0.0,0.0,Year 4,CS,Master,1
27.1,Female,61724.67404986278,Yes,3.11111446980329,74.28233052164579,0,30.8,Yes,Yes,6.4,2.08,1.86,1.9,Year 3,Science,Bachelor,1
40.16970334108943,Female,34079.9197351341,Yes,6.3579471957950595,73.97758352775958,2,35.5,No,No,4.6,3.6,3.7,3.68,Year 3,Business,Bachelor,0
18.7,Male,34323.22408480569,Yes,4.18889171317443,71.49298763794765,5,16.6,Yes,No,7.1,0.4,0.36,0.38,Year 3,CS,Bachelor,1
32.57425024420684,Male,57968.86852312461,Yes,3.8098783097550935,69.48771274136377,1,32.6,No,No,5.2,0.51,0.48,0.44,Year 4,CS,Master,1
29.6073222845889,Female,113203.8677611371,Yes,4.239101283665,71.86530347057908,1,44.9,No,Yes,8.5,1.43,1.66,1.6,Year 2,Arts,High School,1
20.4,Male,63559.23776064792,No,5.807145243344153,68.4211981995445,1,24.4,No,Yes,3.7,3.62,3.59,3.63,Year 2,Business,High School,0
28.032899827246048,Female,75557.46702735915,Yes,9.085534991027638,80.13475348502381,3,33.4,No,No,5.9,3.79,3.7,3.73,Year 2,Arts,Bachelor,0
43.74773255519157,Female,148535.5760215953,Yes,6.638741973487354,76.62846939823272,2,18.7,No,No,6.4,2.53,2.67,2.74,Year 2,Engineering,High School,0
43.14941360766871,Female,41333.616640452,Yes,6.5013598739225404,59.04417613764453,1,33.1,Yes,No,5.6,1.87,2.3,2.31,Year 3,CS,PhD,1
22.5,Male,58149.45408555006,Yes,4.153675540256442,80.61861617359696,0,45.5,Yes,No,7.6,1.38,1.48,1.45,Year 2,CS,High School,1
21.0,Male,48639.26422772965,Yes,6.3019900798771875,71.00130224172257,2,34.0,Yes,Yes,4.8,1.97,2.28,2.31,Year 2,CS,Master,0
23.6,Male,44172.43879722845,Yes,4.570121572611967,64.85759485884013,2,21.7,Yes,No,7.4,2.85,2.7,2.67,Year 2,Engineering,Bachelor,0
20.0,Male,46274.09230021621,Yes,7.432201363062408,79.40397484658,3,15.2,Yes,Yes,5.4,2.13,2.42,2.42,Year 1,CS,High School,0
22.0,Female,37511.76407186068,Yes,7.03945948404246,83.30712531408402,3,24.0,No,Yes,4.6,2.77,2.9,2.94,Year 3,Science,High School,0
22.2,Female,64184.432325406255,Yes,4.380970200084384,68.4414182489366,1,19.7,No,No,6.7,1.59,1.73,1.73,Year 1,Science,Master,0
34.403037493851166,Female,54794.93481832821,Yes,6.291390047443997,75.52665459648956,1,40.0,No,Yes,6.3,2.15,2.64,2.72,Year 3,CS,PhD,0
20.4,Male,123730.08647657097,Yes,3.569032795705393,79.43633773342472,3,24.6,No,Yes,3.8,3.64,3.72,3.69,Year 2,Arts,Bachelor,0
19.9,Female,32818.16342428634,Yes,5.555728395726354,74.18615812701421,2,46.3,No,No,5.4,1.93,1.88,1.85,Year 3,Engineering,Master,0
21.7,Female,59226.76687750356,Yes,4.938878966105371,70.69346075260599,2,47.0,No,No,4.5,2.33,2.87,2.89,Year 3,Business,Master,0
21.9,Male,33338.005716887565,Yes,6.651004763636805,62.02136405751004,5,12.2,No,No,7.5,1.28,0.99,0.96,Year 2,CS,Master,1
